query_id,query_text,query_class,query_subtype,fact_id,fact_text,gold_relevant,hard_negative_labels,RAW_SCORE,LOGIT_SCORE,rank_within_query
CQ17,Who founded Project Helix?,no_answer,unsupported,CF10,Project Cascade has status beta.,False,,1.687315307208337e-05,,23
CQ17,Who founded Project Helix?,no_answer,unsupported,CF11,Elena works on Project Prism.,False,,1.66161098604789e-05,,27
CQ17,Who founded Project Helix?,no_answer,unsupported,CF12,Project Prism uses Kotlin.,False,,1.758416874508839e-05,,18
CQ17,Who founded Project Helix?,no_answer,unsupported,CF13,Project Prism depends on Grafana.,False,,2.8566908440552652e-05,,10
CQ17,Who founded Project Helix?,no_answer,unsupported,CF14,Project Prism currently uses Go for the API layer.,False,,1.7682357793091796e-05,,17
CQ17,Who founded Project Helix?,no_answer,unsupported,CF15,Project Prism previously used Python for the API layer.,False,,1.8331036699237302e-05,,16
CQ17,Who founded Project Helix?,no_answer,unsupported,CF16,Theo works on Project Quasar.,False,,1.6402620531152934e-05,,32
CQ17,Who founded Project Helix?,no_answer,unsupported,CF17,Project Quasar uses Elixir.,False,,1.7045607819454744e-05,,21
CQ17,Who founded Project Helix?,no_answer,unsupported,CF18,Project Quasar depends on Celery.,False,,3.2512860343558714e-05,,9
CQ17,Who founded Project Helix?,no_answer,unsupported,CF19,Project Quasar supports feature streaming.,False,,1.641094422666356e-05,,31
CQ17,Who founded Project Helix?,no_answer,unsupported,CF20,Project Quasar does NOT support feature streaming.,False,,1.623090975044761e-05,,36
CQ17,Who founded Project Helix?,no_answer,unsupported,CF21,Nadia works on Project Ember.,False,,1.700068787613418e-05,,22
CQ17,Who founded Project Helix?,no_answer,unsupported,CF22,Project Ember uses PostgreSQL in production.,False,,1.6278763723676093e-05,,35
CQ17,Who founded Project Helix?,no_answer,unsupported,CF23,Project Ember uses SQLite in tests.,False,,1.628318932489492e-05,,34
CQ17,Who founded Project Helix?,no_answer,unsupported,CF24,Feature auth is enabled by default in Project Ember.,False,,1.6061379938037135e-05,,40
CQ17,Who founded Project Helix?,no_answer,unsupported,CF25,Feature auth is enabled only when DEBUG_MODE=true in Project Ember.,False,,1.6126226910273544e-05,,38
CQ17,Who founded Project Helix?,no_answer,unsupported,CF26,Owen works on Project Lattice.,False,,1.67260950547643e-05,,24
CQ17,Who founded Project Helix?,no_answer,unsupported,CF27,Project Lattice requires more than 16 GB of memory.,False,,1.7145497622550465e-05,,19
CQ17,Who founded Project Helix?,no_answer,unsupported,CF28,Project Lattice requires less than 16 GB of memory.,False,,1.6691836208337918e-05,,25
CQ17,Who founded Project Helix?,no_answer,unsupported,CF29,Project Lattice is deployed in Singapore.,False,,1.6545396647416055e-05,,28
CQ17,Who founded Project Helix?,no_answer,unsupported,CF30,Priya confirmed migration Lattice-Blue.,False,,1.6198144294321537e-05,,37
CQ17,Who founded Project Helix?,no_answer,unsupported,CF31,Kai works on Project Flux.,False,,2.1041207219241187e-05,,14
CQ17,Who founded Project Helix?,no_answer,unsupported,CF32,Project Flux uses Go.,False,,1.9047620298806578e-05,,15
CQ17,Who founded Project Helix?,no_answer,unsupported,CF33,Kai said that Priya may confirm migration Lattice-Blue.,False,,1.612259802641347e-05,,39
CQ17,Who founded Project Helix?,no_answer,unsupported,CF34,Project Flux has status alpha.,False,,2.4653709260746837e-05,,12
CQ17,Who founded Project Helix?,no_answer,unsupported,CF35,Project Flux is owned by Apex Labs.,False,,8.99925289559178e-05,,7
CQ17,Who founded Project Helix?,no_answer,unsupported,CF36,Priya works on Project Harbor.,False,,1.6505604435224086e-05,,30
CQ17,Who founded Project Helix?,no_answer,unsupported,CF37,Project Harbor uses TypeScript.,False,,1.6623796909698285e-05,,26
CQ17,Who founded Project Helix?,no_answer,unsupported,CF38,Project Harbor depends on Redis.,False,,2.7479185519041494e-05,,11
CQ17,Who founded Project Helix?,no_answer,unsupported,CF39,Project Harbor has status GA.,False,,1.6372114259866066e-05,,33
CQ17,Who founded Project Helix?,no_answer,unsupported,CF40,Project HelixCore uses Ruby.,False,,0.0013615646166726947,,6
CQ18,When was Project Cascade started?,no_answer,unsupported,CF01,Mira works on Project Helix.,False,,1.646413147682324e-05,,28
CQ18,When was Project Cascade started?,no_answer,unsupported,CF02,Project Helix uses Go.,False,,1.6564294128329493e-05,,22
CQ18,When was Project Cascade started?,no_answer,unsupported,CF03,Project Helix depends on Redis.,False,,1.7693795598461293e-05,,9
CQ18,When was Project Cascade started?,no_answer,unsupported,CF04,Project Helix is owned by Apex Labs.,False,,1.750154115143232e-05,,11
CQ18,When was Project Cascade started?,no_answer,unsupported,CF05,Project Helix is deployed in Frankfurt.,False,,1.798113589757122e-05,,8
CQ18,When was Project Cascade started?,no_answer,unsupported,CF06,Jonas works on Project Cascade.,False,,0.001315159723162651,,5
CQ18,When was Project Cascade started?,no_answer,unsupported,CF07,Project Cascade uses TypeScript.,False,,0.0022080419585108757,,3
CQ18,When was Project Cascade started?,no_answer,unsupported,CF08,Project Cascade depends on Kafka.,False,,0.001757544232532382,,4
CQ18,When was Project Cascade started?,no_answer,unsupported,CF09,Project Cascade is owned by Northwind Systems.,False,,0.026648975908756256,,1
CQ18,When was Project Cascade started?,no_answer,unsupported,CF10,Project Cascade has status beta.,False,,0.0035107824951410294,,2
CQ18,When was Project Cascade started?,no_answer,unsupported,CF11,Elena works on Project Prism.,False,,1.6460333426948637e-05,,29
CQ18,When was Project Cascade started?,no_answer,unsupported,CF12,Project Prism uses Kotlin.,False,,1.640751725062728e-05,,31
CQ18,When was Project Cascade started?,no_answer,unsupported,CF13,Project Prism depends on Grafana.,False,,1.698322012089193e-05,,13
CQ18,When was Project Cascade started?,no_answer,unsupported,CF14,Project Prism currently uses Go for the API layer.,False,,1.638518733670935e-05,,33
CQ18,When was Project Cascade started?,no_answer,unsupported,CF15,Project Prism previously used Python for the API layer.,False,,1.6932359358179383e-05,,16
CQ18,When was Project Cascade started?,no_answer,unsupported,CF16,Theo works on Project Quasar.,False,,1.647000499360729e-05,,27
CQ18,When was Project Cascade started?,no_answer,unsupported,CF17,Project Quasar uses Elixir.,False,,1.6612260878900997e-05,,20
CQ18,When was Project Cascade started?,no_answer,unsupported,CF18,Project Quasar depends on Celery.,False,,1.846105260483455e-05,,6
CQ18,When was Project Cascade started?,no_answer,unsupported,CF19,Project Quasar supports feature streaming.,False,,1.6471576600451954e-05,,26
CQ18,When was Project Cascade started?,no_answer,unsupported,CF20,Project Quasar does NOT support feature streaming.,False,,1.6352998500224203e-05,,37
CQ18,When was Project Cascade started?,no_answer,unsupported,CF21,Nadia works on Project Ember.,False,,1.6472613424411975e-05,,25
CQ18,When was Project Cascade started?,no_answer,unsupported,CF22,Project Ember uses PostgreSQL in production.,False,,1.6499796402058564e-05,,23
CQ18,When was Project Cascade started?,no_answer,unsupported,CF23,Project Ember uses SQLite in tests.,False,,1.6485562809975818e-05,,24
CQ18,When was Project Cascade started?,no_answer,unsupported,CF24,Feature auth is enabled by default in Project Ember.,False,,1.6154872355400585e-05,,39
CQ18,When was Project Cascade started?,no_answer,unsupported,CF25,Feature auth is enabled only when DEBUG_MODE=true in Project Ember.,False,,1.6028177924454212e-05,,40
CQ18,When was Project Cascade started?,no_answer,unsupported,CF26,Owen works on Project Lattice.,False,,1.6382922694901936e-05,,35
CQ18,When was Project Cascade started?,no_answer,unsupported,CF27,Project Lattice requires more than 16 GB of memory.,False,,1.7397220290149562e-05,,12
CQ18,When was Project Cascade started?,no_answer,unsupported,CF28,Project Lattice requires less than 16 GB of memory.,False,,1.6970510841929354e-05,,14
CQ18,When was Project Cascade started?,no_answer,unsupported,CF29,Project Lattice is deployed in Singapore.,False,,1.8324168195249513e-05,,7
CQ18,When was Project Cascade started?,no_answer,unsupported,CF30,Priya confirmed migration Lattice-Blue.,False,,1.638342291698791e-05,,34
CQ18,When was Project Cascade started?,no_answer,unsupported,CF31,Kai works on Project Flux.,False,,1.6451498595415615e-05,,30
CQ18,When was Project Cascade started?,no_answer,unsupported,CF32,Project Flux uses Go.,False,,1.6393722034990788e-05,,32
CQ18,When was Project Cascade started?,no_answer,unsupported,CF33,Kai said that Priya may confirm migration Lattice-Blue.,False,,1.618847636564169e-05,,38
CQ18,When was Project Cascade started?,no_answer,unsupported,CF34,Project Flux has status alpha.,False,,1.6965510440059006e-05,,15
CQ18,When was Project Cascade started?,no_answer,unsupported,CF35,Project Flux is owned by Apex Labs.,False,,1.6679297914379276e-05,,19
CQ18,When was Project Cascade started?,no_answer,unsupported,CF36,Priya works on Project Harbor.,False,,1.635360786167439e-05,,36
CQ18,When was Project Cascade started?,no_answer,unsupported,CF37,Project Harbor uses TypeScript.,False,,1.6574487744946964e-05,,21
CQ18,When was Project Cascade started?,no_answer,unsupported,CF38,Project Harbor depends on Redis.,False,,1.7569636838743463e-05,,10
CQ18,When was Project Cascade started?,no_answer,unsupported,CF39,Project Harbor has status GA.,False,,1.680533569015097e-05,,17
CQ18,When was Project Cascade started?,no_answer,unsupported,CF40,Project HelixCore uses Ruby.,False,,1.6720721760066226e-05,,18
CQ19,What is the license of Project Prism?,no_answer,unsupported,CF01,Mira works on Project Helix.,False,,1.8839811673387885e-05,,30
CQ19,What is the license of Project Prism?,no_answer,unsupported,CF02,Project Helix uses Go.,False,,4.368630834505893e-05,,18
CQ19,What is the license of Project Prism?,no_answer,unsupported,CF03,Project Helix depends on Redis.,False,,0.0002245375217171386,,8
CQ19,What is the license of Project Prism?,no_answer,unsupported,CF04,Project Helix is owned by Apex Labs.,False,,0.0001816332369344309,,10
CQ19,What is the license of Project Prism?,no_answer,unsupported,CF05,Project Helix is deployed in Frankfurt.,False,,2.5423090846743435e-05,,22
CQ19,What is the license of Project Prism?,no_answer,unsupported,CF06,Jonas works on Project Cascade.,False,,1.6446054360130802e-05,,37
CQ19,What is the license of Project Prism?,no_answer,unsupported,CF07,Project Cascade uses TypeScript.,False,,2.4014851078391075e-05,,23
CQ19,What is the license of Project Prism?,no_answer,unsupported,CF08,Project Cascade depends on Kafka.,False,,2.8717355235130526e-05,,20
CQ19,What is the license of Project Prism?,no_answer,unsupported,CF09,Project Cascade is owned by Northwind Systems.,False,,5.824642357765697e-05,,16
CQ19,What is the license of Project Prism?,no_answer,unsupported,CF10,Project Cascade has status beta.,False,,0.0002481273841112852,,7
CQ19,What is the license of Project Prism?,no_answer,unsupported,CF11,Elena works on Project Prism.,False,,0.0011921938275918365,,5
CQ19,What is the license of Project Prism?,no_answer,unsupported,CF12,Project Prism uses Kotlin.,False,,0.024653656408190727,,3
CQ19,What is the license of Project Prism?,no_answer,unsupported,CF13,Project Prism depends on Grafana.,False,,0.04499296844005585,,2
CQ19,What is the license of Project Prism?,no_answer,unsupported,CF14,Project Prism currently uses Go for the API layer.,False,,0.05790172144770622,,1
CQ19,What is the license of Project Prism?,no_answer,unsupported,CF15,Project Prism previously used Python for the API layer.,False,,0.008207231760025024,,4
CQ19,What is the license of Project Prism?,no_answer,unsupported,CF16,Theo works on Project Quasar.,False,,1.7048403606167994e-05,,34
CQ19,What is the license of Project Prism?,no_answer,unsupported,CF17,Project Quasar uses Elixir.,False,,2.1010308046243154e-05,,26
CQ19,What is the license of Project Prism?,no_answer,unsupported,CF18,Project Quasar depends on Celery.,False,,5.0554775953060016e-05,,17
CQ19,What is the license of Project Prism?,no_answer,unsupported,CF19,Project Quasar supports feature streaming.,False,,0.00012130996765336022,,11
CQ19,What is the license of Project Prism?,no_answer,unsupported,CF20,Project Quasar does NOT support feature streaming.,False,,2.866124123102054e-05,,21
CQ19,What is the license of Project Prism?,no_answer,unsupported,CF21,Nadia works on Project Ember.,False,,1.6413197954534553e-05,,39
CQ19,What is the license of Project Prism?,no_answer,unsupported,CF22,Project Ember uses PostgreSQL in production.,False,,2.158535244234372e-05,,25
CQ19,What is the license of Project Prism?,no_answer,unsupported,CF23,Project Ember uses SQLite in tests.,False,,1.7214901163242757e-05,,32
CQ19,What is the license of Project Prism?,no_answer,unsupported,CF24,Feature auth is enabled by default in Project Ember.,False,,7.978713256306946e-05,,14
CQ19,What is the license of Project Prism?,no_answer,unsupported,CF25,Feature auth is enabled only when DEBUG_MODE=true in Project Ember.,False,,2.0356175809865817e-05,,27
CQ19,What is the license of Project Prism?,no_answer,unsupported,CF26,Owen works on Project Lattice.,False,,1.641910057514906e-05,,38
CQ19,What is the license of Project Prism?,no_answer,unsupported,CF27,Project Lattice requires more than 16 GB of memory.,False,,2.0253952243365347e-05,,28
CQ19,What is the license of Project Prism?,no_answer,unsupported,CF28,Project Lattice requires less than 16 GB of memory.,False,,1.810136564017739e-05,,31
CQ19,What is the license of Project Prism?,no_answer,unsupported,CF29,Project Lattice is deployed in Singapore.,False,,1.9248449461883865e-05,,29
CQ19,What is the license of Project Prism?,no_answer,unsupported,CF30,Priya confirmed migration Lattice-Blue.,False,,1.6477688404847868e-05,,36
CQ19,What is the license of Project Prism?,no_answer,unsupported,CF31,Kai works on Project Flux.,False,,1.716735823720228e-05,,33
CQ19,What is the license of Project Prism?,no_answer,unsupported,CF32,Project Flux uses Go.,False,,2.8726148229907267e-05,,19
CQ19,What is the license of Project Prism?,no_answer,unsupported,CF33,Kai said that Priya may confirm migration Lattice-Blue.,False,,1.630307815503329e-05,,40
CQ19,What is the license of Project Prism?,no_answer,unsupported,CF34,Project Flux has status alpha.,False,,0.0003534577845130116,,6
CQ19,What is the license of Project Prism?,no_answer,unsupported,CF35,Project Flux is owned by Apex Labs.,False,,8.42287263367325e-05,,13
CQ19,What is the license of Project Prism?,no_answer,unsupported,CF36,Priya works on Project Harbor.,False,,1.6543930541956797e-05,,35
CQ19,What is the license of Project Prism?,no_answer,unsupported,CF37,Project Harbor uses TypeScript.,False,,2.3004511604085565e-05,,24
CQ19,What is the license of Project Prism?,no_answer,unsupported,CF38,Project Harbor depends on Redis.,False,,6.83633261360228e-05,,15
CQ19,What is the license of Project Prism?,no_answer,unsupported,CF39,Project Harbor has status GA.,False,,0.00020594691159203649,,9
CQ19,What is the license of Project Prism?,no_answer,unsupported,CF40,Project HelixCore uses Ruby.,False,,9.679135837359354e-05,,12
CQ20,How many users does Project Quasar have?,no_answer,unsupported,CF01,Mira works on Project Helix.,False,,1.7308650058112107e-05,,28
CQ20,How many users does Project Quasar have?,no_answer,unsupported,CF02,Project Helix uses Go.,False,,2.5817724235821515e-05,,11
CQ20,How many users does Project Quasar have?,no_answer,unsupported,CF03,Project Helix depends on Redis.,False,,2.1938672944088466e-05,,16
CQ20,How many users does Project Quasar have?,no_answer,unsupported,CF04,Project Helix is owned by Apex Labs.,False,,1.90680493687978e-05,,22
CQ20,How many users does Project Quasar have?,no_answer,unsupported,CF05,Project Helix is deployed in Frankfurt.,False,,1.8490987713448703e-05,,23
CQ20,How many users does Project Quasar have?,no_answer,unsupported,CF06,Jonas works on Project Cascade.,False,,1.6930647689150646e-05,,29
CQ20,How many users does Project Quasar have?,no_answer,unsupported,CF07,Project Cascade uses TypeScript.,False,,2.343915002711583e-05,,14
CQ20,How many users does Project Quasar have?,no_answer,unsupported,CF08,Project Cascade depends on Kafka.,False,,2.102863072650507e-05,,18
CQ20,How many users does Project Quasar have?,no_answer,unsupported,CF09,Project Cascade is owned by Northwind Systems.,False,,2.299558400409296e-05,,15
CQ20,How many users does Project Quasar have?,no_answer,unsupported,CF10,Project Cascade has status beta.,False,,4.186783917248249e-05,,8
CQ20,How many users does Project Quasar have?,no_answer,unsupported,CF11,Elena works on Project Prism.,False,,1.6528963897144422e-05,,36
CQ20,How many users does Project Quasar have?,no_answer,unsupported,CF12,Project Prism uses Kotlin.,False,,2.044699613179546e-05,,20
CQ20,How many users does Project Quasar have?,no_answer,unsupported,CF13,Project Prism depends on Grafana.,False,,2.063690044451505e-05,,19
CQ20,How many users does Project Quasar have?,no_answer,unsupported,CF14,Project Prism currently uses Go for the API layer.,False,,1.7414366084267385e-05,,27
CQ20,How many users does Project Quasar have?,no_answer,unsupported,CF15,Project Prism previously used Python for the API layer.,False,,1.6718360711820424e-05,,31
CQ20,How many users does Project Quasar have?,no_answer,unsupported,CF16,Theo works on Project Quasar.,False,,0.0009195203892886639,,4
CQ20,How many users does Project Quasar have?,no_answer,unsupported,CF17,Project Quasar uses Elixir.,False,,0.0022805777844041586,,3
CQ20,How many users does Project Quasar have?,no_answer,unsupported,CF18,Project Quasar depends on Celery.,False,,0.002755996771156788,,2
CQ20,How many users does Project Quasar have?,no_answer,unsupported,CF19,Project Quasar supports feature streaming.,False,,0.0073255314491689205,,1
CQ20,How many users does Project Quasar have?,no_answer,unsupported,CF20,Project Quasar does NOT support feature streaming.,False,,0.0004293015517760068,,5
CQ20,How many users does Project Quasar have?,no_answer,unsupported,CF21,Nadia works on Project Ember.,False,,1.6857873561093584e-05,,30
CQ20,How many users does Project Quasar have?,no_answer,unsupported,CF22,Project Ember uses PostgreSQL in production.,False,,1.6630567188258283e-05,,33
CQ20,How many users does Project Quasar have?,no_answer,unsupported,CF23,Project Ember uses SQLite in tests.,False,,1.6668514945195056e-05,,32
CQ20,How many users does Project Quasar have?,no_answer,unsupported,CF24,Feature auth is enabled by default in Project Ember.,False,,1.6512862202944234e-05,,38
CQ20,How many users does Project Quasar have?,no_answer,unsupported,CF25,Feature auth is enabled only when DEBUG_MODE=true in Project Ember.,False,,1.6219335520872846e-05,,39
CQ20,How many users does Project Quasar have?,no_answer,unsupported,CF26,Owen works on Project Lattice.,False,,1.6523621525266208e-05,,37
CQ20,How many users does Project Quasar have?,no_answer,unsupported,CF27,Project Lattice requires more than 16 GB of memory.,False,,0.00012791046174243093,,6
CQ20,How many users does Project Quasar have?,no_answer,unsupported,CF28,Project Lattice requires less than 16 GB of memory.,False,,6.203658995218575e-05,,7
CQ20,How many users does Project Quasar have?,no_answer,unsupported,CF29,Project Lattice is deployed in Singapore.,False,,1.7600610590307042e-05,,25
CQ20,How many users does Project Quasar have?,no_answer,unsupported,CF30,Priya confirmed migration Lattice-Blue.,False,,1.6570789739489555e-05,,34
CQ20,How many users does Project Quasar have?,no_answer,unsupported,CF31,Kai works on Project Flux.,False,,1.6560836229473352e-05,,35
CQ20,How many users does Project Quasar have?,no_answer,unsupported,CF32,Project Flux uses Go.,False,,2.145722282875795e-05,,17
CQ20,How many users does Project Quasar have?,no_answer,unsupported,CF33,Kai said that Priya may confirm migration Lattice-Blue.,False,,1.6207955923164263e-05,,40
CQ20,How many users does Project Quasar have?,no_answer,unsupported,CF34,Project Flux has status alpha.,False,,3.312439366709441e-05,,9
CQ20,How many users does Project Quasar have?,no_answer,unsupported,CF35,Project Flux is owned by Apex Labs.,False,,1.828872882470023e-05,,24
CQ20,How many users does Project Quasar have?,no_answer,unsupported,CF36,Priya works on Project Harbor.,False,,1.757350764819421e-05,,26
CQ20,How many users does Project Quasar have?,no_answer,unsupported,CF37,Project Harbor uses TypeScript.,False,,1.9409035303397104e-05,,21
CQ20,How many users does Project Quasar have?,no_answer,unsupported,CF38,Project Harbor depends on Redis.,False,,2.4213377400883473e-05,,12
CQ20,How many users does Project Quasar have?,no_answer,unsupported,CF39,Project Harbor has status GA.,False,,3.185664172633551e-05,,10
CQ20,How many users does Project Quasar have?,no_answer,unsupported,CF40,Project HelixCore uses Ruby.,False,,2.379883335379418e-05,,13
